,amazon_search_url,asin,currency,discount_pct,image_urls,images,name,num_of_ratings,price,search_term,search_term_id,star_rating,url,asin_score
22,https://www.amazon.com/s?k=Black+Boxing+Shoes,B08X1H752W,$,-5.0,https://m.media-amazon.com/images/I/71TLsV3J2OS._AC_UL1500_.jpg,,mens mat hog 2.0 wrestling shoe (red/black/white,61.0,71.99,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-mat-hog-fz5392_red-black/dp/b08x1h752w,2
52,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B07887CC1D,$,,https://m.media-amazon.com/images/I/816zD4gKddL._AC_UL1500_.jpg,,mens cael v8.0 wrestling shoe,89.0,87.95,Black Boxing Shoes,,4.5,https://www.amazon.com/asics-wrestling-shoes-black-white/dp/b07887cc1d,2
80,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=3&qid=1661366327&ref=sr_pg_2,B00JHOZ7XA,$,,https://m.media-amazon.com/images/I/71zA8gRFBUL._AC_UL1500_.jpg,,dance mens jason samuels smith professional tap shoe,132.0,220.0,Black Boxing Shoes,,4.7,https://www.amazon.com/bloch-dance-mens-black-medium/dp/b00jhoz7xa,2
76,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=3&qid=1661366327&ref=sr_pg_2,B07BHYQK1J,$,,https://m.media-amazon.com/images/I/618sWxIUuDL._AC_UL1500_.jpg,,"mat wizard 4 mens wrestling shoes, white/black, size",60.0,94.95,Black Boxing Shoes,,4.4,https://www.amazon.com/adidas-wizard-wrestling-shoes-white/dp/b07bhyqk1j,2
20,https://www.amazon.com/s?k=Black+Boxing+Shoes,B096FG7SM2,$,,https://m.media-amazon.com/images/I/613O1FBybDS._AC_UL1500_.jpg,,jb elite v,288.0,124.95,Black Boxing Shoes,,4.8,https://www.amazon.com/asics-elite-wrestling-shoes-black/dp/b096fg7sm2,2
24,https://www.amazon.com/s?k=Black+Boxing+Shoes,B09HJQX12K,$,-10.0,https://m.media-amazon.com/images/I/81en7Qhe9IL._AC_UL1500_.jpg,,unisex adult speedex 18 boxing shoe,282.0,134.99,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-unisex-speedex-boxing-metallic/dp/b09hjqx12k,2
13,https://www.amazon.com/s?k=Black+Boxing+Shoes,B01BPL5WF0,$,-13.0,https://m.media-amazon.com/images/I/61vUTY5yA0L._AC_UL1500_.jpg,,"mens hvc wrestling shoe, black/white/iron metallic, 12",271.0,52.49,Black Boxing Shoes,,4.5,https://www.amazon.com/adidas-wrestling-ankle-strap-black/dp/b01bpl5wf0,2
143,https://www.amazon.com/Boxing-Boots/s?k=Boxing+Boots&page=3&qid=1661366414&ref=sr_pg_2,B07886TV1K,$,,https://m.media-amazon.com/images/I/61FQHourvvL._AC_UL1500_.jpg,,mens cael v8.0 wrestling shoes,254.0,87.95,Black Boxing Shoes,,4.5,https://www.amazon.com/asics-wrestling-shoes-black-white/dp/b07886tv1k,2
25,https://www.amazon.com/s?k=Black+Boxing+Shoes,B004BUNE4O,$,-19.0,https://m.media-amazon.com/images/I/51VUOxW155L._AC_UL1500_.jpg,,mens speedsweep vii wrestling shoes,250.0,65.24,Black Boxing Shoes,,4.4,https://www.amazon.com/nike-speedsweep-wrestling-black-white/dp/b004bune4o,2
51,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B08MQZLFF3,$,,https://m.media-amazon.com/images/I/816+RjLAzmL._AC_UL1500_.jpg,,pro boxing shoe for men & women,631.0,119.0,Black Boxing Shoes,,4.5,https://www.amazon.com/hayabusa-pro-boxing-shoe-women/dp/b08mqzlff3,2
82,https://www.amazon.com/boxing-shoes-men/s?k=boxing+shoes+for+men,B07N33PK3K,$,-17.0,https://m.media-amazon.com/images/I/61zc8L2p6+L._AC_UL1500_.jpg,,apex elite boxing shoes,56.0,100.02,Black Boxing Shoes,,4.0,https://www.amazon.com/ringside-elite-boxing-shoes/dp/b07n33pk3k,2
27,https://www.amazon.com/s?k=Black+Boxing+Shoes,B01BPL5Y9Y,$,,https://m.media-amazon.com/images/I/61vUTY5yA0L._AC_UL1500_.jpg,,"mens hvc wrestling shoe, black/white/iron metallic, 14",99.0,64.9,Black Boxing Shoes,,4.2,https://www.amazon.com/adidas-wrestling-ankle-strap-black/dp/b01bpl5y9y,2
21,https://www.amazon.com/s?k=Black+Boxing+Shoes,B01BPL5WVE,$,-13.0,https://m.media-amazon.com/images/I/61TaebYLZyL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, black/white/iron metallic, 12.5",109.0,52.47,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-wrestling-ankle-strap-black/dp/b01bpl5wve,2
30,https://www.amazon.com/s?k=Black+Boxing+Shoes,B01BPL5PRK,$,-9.0,https://m.media-amazon.com/images/I/61vUTY5yA0L._AC_UL1500_.jpg,,"mens hvc wrestling shoe, black/white/iron metallic, 6.5",193.0,54.76,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-wrestling-ankle-strap-black/dp/b01bpl5prk,2
126,https://www.amazon.com/boxing-shoes/s?k=boxing+shoes&page=3&qid=1661366394&ref=sr_pg_2,B08P4138W4,$,,https://m.media-amazon.com/images/I/81bsNNR0jEL._AC_UL1500_.jpg,,"defiant 1 wrestling shoes for youth girls and women  pink, grey and black",146.0,79.99,Black Boxing Shoes,,4.5,https://www.amazon.com/yes-athletics-defiant-wrestling-shoes/dp/b08p4138w4,2
117,https://www.amazon.com/Boxing-Boots/s?k=Boxing+Boots&page=2&qid=1661366394&ref=sr_pg_1,B077ZXTZF5,$,,https://m.media-amazon.com/images/I/713uImJdZSL._AC_UL1500_.jpg,,mens aggressor 4 wrestling shoe,142.0,124.95,Black Boxing Shoes,,4.6,https://www.amazon.com/asics-aggressor-wrestling-shoes-black/dp/b077zxtzf5,2
14,https://www.amazon.com/s?k=Black+Boxing+Shoes,B01BPL5XRM,$,-13.0,https://m.media-amazon.com/images/I/61TaebYLZyL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, black/white/iron metallic, 13",216.0,52.48,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-wrestling-ankle-strap-black/dp/b01bpl5xrm,2
56,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B07SJHCLLQ,$,-24.0,https://m.media-amazon.com/images/I/61R0LSpaHZL._AC_UL1500_.jpg,,womens fitness shoes,623.0,134.19,Black Boxing Shoes,,4.6,https://www.amazon.com/nike-metcon-womens-training-black-white-wolf/dp/b07sjhcllq,2
118,https://www.amazon.com/Boxing-Boots/s?k=Boxing+Boots&page=2&qid=1661366394&ref=sr_pg_1,B07BHYX1KZ,$,,https://m.media-amazon.com/images/I/61ntkhOjWVL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, black/white/iron metallic, 16",44.0,62.7,Black Boxing Shoes,,4.5,https://www.amazon.com/adidas-wrestling-colors-aq3325-aq3327/dp/b07bhyx1kz,2
66,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B00JR4UBEA,$,,https://m.media-amazon.com/images/I/71fR-vJ0kVL._AC_UL1500_.jpg,,hvc wrestling shoes   black/white,39.0,69.99,Black Boxing Shoes,,4.1,https://www.amazon.com/adidas-hvc-wrestling-shoes-white/dp/b00jr4ubea,2
96,https://www.amazon.com/boxing-shoes/s?k=boxing+shoes&page=2,B01A95OEBG,$,,https://m.media-amazon.com/images/I/717sAV8CLvL._AC_UL1500_.jpg,,mens lifter pr cross trainer shoe,2922.0,62.13,Black Boxing Shoes,,4.6,https://www.amazon.com/reebok-lifter-cross-trainer-primal-black/dp/b01a95oebg,2
19,https://www.amazon.com/s?k=Black+Boxing+Shoes,B0761XXLXG,$,,https://m.media-amazon.com/images/I/81dYLjCWQoL._AC_UL1500_.jpg,,mens sneaker gymnastics shoes,2432.0,59.99,Black Boxing Shoes,,4.6,https://www.amazon.com/nike-womens-running-shoes-black/dp/b0761xxlxg,2
37,https://www.amazon.com/s?k=Black+Boxing+Shoes,B08X1SRXY7,$,,https://m.media-amazon.com/images/I/618ikk4UeML._AC_UL1500_.jpg,,mat wizard 5 wrestling shoes,29.0,90.0,Black Boxing Shoes,,4.5,https://www.amazon.com/adidas-wizard-wrestling-shoes-black/dp/b08x1srxy7,2
44,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B01BPL5P8Y,$,,https://m.media-amazon.com/images/I/61C+r-VroeL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, black/white, 6",26.0,69.99,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-black-white-iron-metallic/dp/b01bpl5p8y,2
31,https://www.amazon.com/s?k=Black+Boxing+Shoes,B012PW0KFU,$,,https://m.media-amazon.com/images/I/714WYWi25iL._AC_UL1500_.jpg,,mens slip resistant 626 v2 industrial shoe,8561.0,94.99,Black Boxing Shoes,,4.4,https://www.amazon.com/new-balance-mid626v2-training-black/dp/b012pw0kfu,2
64,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B083QTSQ16,$,,https://m.media-amazon.com/images/I/61NtwjhU4LL._AC_UL1500_.jpg,,mens jb elite iv wrestling shoes,1619.0,113.13,Black Boxing Shoes,,4.7,https://www.amazon.com/asics-elite-black-gunmetal-10-5/dp/b083qtsq16,2
136,https://www.amazon.com/boxing-shoes-men/s?k=boxing+shoes+for+men&page=3&qid=1661366413&ref=sr_pg_2,B08CYZXQ14,$,-33.0,https://m.media-amazon.com/images/I/81cuTtP+n6L._AC_UL1500_.jpg,,mens lite racer adapt 4.0 running shoe,9007.0,43.53,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-racer-adapt-black-white/dp/b08cyzxq14,2
40,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B077ZXNNTP,$,-8.0,https://m.media-amazon.com/images/I/518xJvZHbhL._AC_UL1500_.jpg,,mens aggressor 4 wrestling shoes,1150.0,119.0,Black Boxing Shoes,,4.6,https://www.amazon.com/asics-aggressor-wrestling-shoes-black/dp/b077zxnntp,2
17,https://www.amazon.com/s?k=Black+Boxing+Shoes,B08X23ZBFJ,$,,https://m.media-amazon.com/images/I/81RssST+ERS._AC_UL1500_.jpg,,mens mat hog 2.0 wrestling shoe,1009.0,68.94,Black Boxing Shoes,,4.5,https://www.amazon.com/adidas-mat-hog-fz5391_black-white/dp/b08x23zbfj,2
94,https://www.amazon.com/boxing-shoes/s?k=boxing+shoes&page=2,B07ZGV8VRX,$,,https://m.media-amazon.com/images/I/81Toeo4NztL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, royal blue/yellow/black, 9",37.0,60.0,Black Boxing Shoes,,4.5,https://www.amazon.com/adidas-wrestling-royal-yellow-black/dp/b07zgv8vrx,2
88,https://www.amazon.com/boxing-shoes-men/s?k=boxing+shoes+for+men,B08LKZTXC1,$,,https://m.media-amazon.com/images/I/71i2nhSJkkL._AC_UL1500_.jpg,,mens casual shoes fashion sneakers breathable comfort walking shoes for male,2925.0,43.99,Black Boxing Shoes,,4.3,https://www.amazon.com/ax-boxing-sneakers-breathable-numeric_10/dp/b08lkztxc1,2
58,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B01C3LK84G,$,-29.0,https://m.media-amazon.com/images/I/61DYj1I-K0L._AC_UL1500_.jpg,,mens tazon 6 fracture fm cross trainer shoe,17210.0,49.99,Black Boxing Shoes,,4.4,https://www.amazon.com/puma-tazon-fracture-sneaker-black/dp/b01c3lk84g,2
68,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B071L9FPYP,$,,https://m.media-amazon.com/images/I/71lzsEIh+jL._AC_UL1500_.jpg,,mens go walk max athletic air mesh slip on walking shoe,31704.0,60.0,Black Boxing Shoes,,4.5,https://www.amazon.com/skechers-performance-mens-sneaker-black/dp/b071l9fpyp,2
57,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B07V29TCR6,$,,https://m.media-amazon.com/images/I/81Z6vJdtKPL._AC_UL1500_.jpg,,fivefingers mens v train 2.0 fitness and cross training shoe,818.0,129.95,Black Boxing Shoes,,4.5,https://www.amazon.com/vibram-fivefingers-v-train-black-12-12-5/dp/b07v29tcr6,2
78,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=3&qid=1661366327&ref=sr_pg_2,B08BZVYL4M,$,,https://m.media-amazon.com/images/I/81jrqipNvoS._AC_UL1500_.jpg,,all pro boxing shoes   classic crusader series – mid tops   genuine leather   state of the art quality boxing footwear,20.0,79.99,Black Boxing Shoes,,4.6,https://www.amazon.com/stallion-new-york-boxing-state/dp/b08bzvyl4m,2
49,https://www.amazon.com/s?k=Black+Boxing+Shoes&page=2&qid=1661366316&ref=sr_pg_1,B07ZGTLSL4,$,,https://m.media-amazon.com/images/I/81Toeo4NztL._AC_UL1500_.jpg,,"mens hvc wrestling shoe, royal blue/yellow/black, 9.5",44.0,59.14,Black Boxing Shoes,,4.6,https://www.amazon.com/adidas-wrestling-royal-yellow-black/dp/b07zgtlsl4,2
26,https://www.amazon.com/s?k=Black+Boxing+Shoes,B07JWKGN6S,$,,https://m.media-amazon.com/images/I/71HaZGsP9YL._AC_UL1500_.jpg,,mens matcontrol wrestling shoes,660.0,119.95,Black Boxing Shoes,,4.6,https://www.amazon.com/asics-matcontrol-wrestling-performance-black/dp/b07jwkgn6s,2
