,amazon_search_url,asin,currency,discount_pct,image_urls,images,name,num_of_ratings,price,search_term,search_term_id,star_rating,url,asin_score
32,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B000O9GZ4C,$,,https://m.media-amazon.com/images/I/51HeP6bu9lL._AC_UL1500_.jpg,,balbo red movie italian stallion boxing robe,78.0,27.95,Usa Boxing Shorts,,4.4,https://www.amazon.com/rocky-balbo-italian-stallion-boxing/dp/b000o9gz4c,1
36,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B006CV3Q6G,$,-13.0,https://m.media-amazon.com/images/I/61NrkI4ZTtL._AC_UL1500_.jpg,,mens womens trunks,50.0,25.99,Usa Boxing Shorts,,4.5,https://www.amazon.com/ringside-pro-style-kickboxing-training-clothing/dp/b006cv3q6g,1
49,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B07NF2FF4H,$,-30.0,https://m.media-amazon.com/images/I/71xeqmUEnvL._AC_UL1500_.jpg,,5 pack:mens dry fit sweat resistant active athletic performance shorts,52438.0,34.99,Usa Boxing Shorts,,4.2,https://www.amazon.com/athletic-performance-basketball-essentials-shorts-set/dp/b07nf2ff4h,1
30,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B08BJV9FJG,$,-22.0,https://m.media-amazon.com/images/I/81CKtap9DPS._AC_UL1500_.jpg,,"mens lowcountry 6"" performance fishing shorts",350.0,46.58,Usa Boxing Shorts,,4.4,https://www.amazon.com/huk-lowcountry-performance-fishing-hannibal/dp/b08bjv9fjg,1
43,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B07F2Q2KHH,$,,https://m.media-amazon.com/images/I/912TY5bjnkL._AC_UL1500_.jpg,,mens classic fit casual sweat fleece jogger gym workout sweat short pants with elastic waist,204.0,21.95,Usa Boxing Shorts,,4.5,https://www.amazon.com/casual-fleece-marled-shorts-elastic/dp/b07f2q2khh,1
27,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B094JKXP76,$,,https://m.media-amazon.com/images/I/71V3IlwS63L._AC_UL1500_.jpg,,5/6 pack compression shorts men spandex sport shorts athletic workout running performance baselayer underwear,2206.0,29.99,Usa Boxing Shorts,,4.5,https://www.amazon.com/telaleo-compression-performance-baselayer-underwear/dp/b094jkxp76,1
11,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B08KYG78WS,$,,https://m.media-amazon.com/images/I/71SVC-H0sEL._AC_UL1500_.jpg,,"adult compression short with bio flex protective cup, baseball, hockey, softball, lacrosse, football, and soccer",7808.0,29.99,Usa Boxing Shorts,,4.5,https://www.amazon.com/shock-doctor-221-amcamo-34-compression-bioflex/dp/b08kyg78ws,1
22,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B0012QOKD4,$,-8.0,https://m.media-amazon.com/images/I/61l8eDC-P9L._AC_UL1500_.jpg,,cotton gym shorts 8187,7054.0,13.8,Usa Boxing Shorts,,4.1,https://www.amazon.com/champion-6-inch-oxford-cotton-jersey/dp/b0012qokd4,1
50,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B073D2LBCZ,$,,https://m.media-amazon.com/images/I/71nhZOXCYHL._AC_UL1500_.jpg,,boys active sports athletic short,6699.0,16.7,Usa Boxing Shorts,,4.7,https://www.amazon.com/adidas-little-replen-active-short/dp/b073d2lbcz,1
62,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=3&qid=1661366439&ref=sr_pg_2,B08D3YV8DV,$,-30.0,https://m.media-amazon.com/images/I/714qbWipQnL._AC_UL1500_.jpg,,"hyperflex 7"" mens cross training workout gym shorts",6036.0,34.99,Usa Boxing Shorts,,4.5,https://www.amazon.com/anthem-athletics-hyperflex-workout-training/dp/b08d3yv8dv,1
51,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B08DXJC2Q9,$,,https://m.media-amazon.com/images/I/71QtC4XAGFL._AC_UL1500_.jpg,,"womens yoga workout high waist shorts side pockets,running biker gym print short",4927.0,25.99,Usa Boxing Shorts,,4.5,https://www.amazon.com/workout-athletic-compression-1361-space-purple-m/dp/b08dxjc2q9,1
19,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B0874W7Z6B,$,-24.0,https://m.media-amazon.com/images/I/51qSgaDeJOL._AC_UL1500_.jpg,,mens raid 2.0 workout gym shorts,4620.0,22.68,Usa Boxing Shorts,,4.6,https://www.amazon.com/under-armour-shorts-pitch-black/dp/b0874w7z6b,1
42,https://www.amazon.com/s?k=Usa+Boxing+Shorts&page=2&qid=1661366415&ref=sr_pg_1,B07T9595J3,$,-50.0,https://m.media-amazon.com/images/I/51x35dDzU8L._AC_UL1500_.jpg,,mens 3g speed x shorts,4462.0,15.1,Usa Boxing Shorts,,4.6,https://www.amazon.com/adidas-speed-shorts-black-white/dp/b07t9595j3,1
6,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B09CXMG4QT,$,,https://m.media-amazon.com/images/I/71rfsj50wfL._AC_UL1500_.jpg,,boys compression short,2957.0,29.99,Usa Boxing Shorts,,4.5,https://www.amazon.com/shock-doctor-compression-bio-flex-supporter/dp/b09cxmg4qt,1
12,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B0874WPW59,$,,https://m.media-amazon.com/images/I/81Nk0OtNPRL._AC_UL1500_.jpg,,mens heatgear compression shorts,2507.0,46.72,Usa Boxing Shorts,,4.7,https://www.amazon.com/under-armour-heatgear-compression-x-large/dp/b0874wpw59,1
24,https://www.amazon.com/s?k=Usa+Boxing+Shorts,B01LEQQR96,$,,https://m.media-amazon.com/images/I/81ARcE4nSFL._AC_UL1500_.jpg,,womens metallic shorts elastic waist shiny pants,2461.0,26.99,Usa Boxing Shorts,,4.1,https://www.amazon.com/sweatyrocks-shorts-jogger-running-athletic/dp/b01leqqr96,1
